mid,sex,vip
6463,保密,1
15668466,男,0
1297036562,保密,0
38415287,男,1
129309430,保密,0
320600829,女,0
96803443,女,0
18774130,男,1
22563407,男,0
471246768,保密,0
401750676,男,1
11936260,男,1
289361907,保密,0
1323924764,保密,0
67520791,保密,1
305661834,女,0
492560615,女,0
46200205,女,1
686613328,保密,0
411516808,女,0
1722708324,保密,0
16739535,保密,0
8682394,女,1
4761312,男,1
15115433,男,1
666695697,男,0
543840677,保密,1
220175521,男,1
68979469,保密,0
87990471,保密,1
435737777,男,0
435737777,男,0
1338240587,保密,1
397610497,保密,1
203522325,保密,0
189837966,保密,1
481800294,保密,0
1368875096,保密,0
700205576,保密,0
405505487,男,0
15890055,保密,1
288482,保密,1
29661363,男,1
65996682,保密,1
624923189,保密,0
294122318,保密,0
1123238059,保密,0
382658656,保密,0
4339638,女,1
90663156,保密,1
697345511,女,0
188494826,男,1
297722757,男,0
201589648,女,1
624587518,保密,0
15435358,保密,1
35665803,男,0
565448510,保密,0
669634002,保密,1
91400531,保密,0
388141828,保密,0
437718452,男,0
13536540,男,1
492435878,保密,0
361181648,女,1
526209797,男,1
1812190491,保密,0
35058532,保密,1
12001444,保密,1
672390901,保密,0
1430870732,保密,0
1430870732,保密,0
477243421,保密,0
633968356,保密,0
2042383835,保密,1
176785627,保密,0
18685668,保密,1
52617060,保密,1
1848251663,女,0
112355441,保密,0
321997036,保密,0
491712768,保密,1
179629756,女,1
1412870961,保密,0
662084267,保密,0
633893730,保密,0
193138314,女,0
436575246,女,1
28192408,保密,1
487576456,保密,0
2069733174,保密,1
259625354,保密,0
434702752,保密,0
283757330,保密,1
447409287,保密,1
13812117,女,1
1509637249,保密,0
443850091,男,0
159120090,保密,0
6340397,保密,0
108540552,保密,1
172557665,男,0
6090339,男,1
177277317,男,0
1067805567,保密,0
636447547,保密,0
13188752,男,1
472723177,女,1
505191789,女,0
330071087,保密,0
157533021,男,0
456366381,女,1
24986428,保密,0
168197037,保密,1
157219587,男,1
57019199,保密,1
14196479,保密,1
515747126,男,0
526053023,女,0
6631916,保密,1
37095400,保密,0
11065563,保密,1
626396795,男,0
147209038,保密,1
205061286,男,0
441095274,保密,1
601347833,保密,0
550326721,男,0
262494011,保密,1
74194792,保密,0
454499733,男,0
32489311,男,1
440457070,保密,0
358728015,保密,0
541964653,保密,0
4761312,男,1
230471457,保密,0
61475771,男,1
259801588,男,1
1144327883,保密,1
1490276424,保密,0
360217482,男,0
16192569,保密,0
241663321,男,0
609601108,保密,0
36280677,男,1
2098683568,保密,0
157709206,保密,1
30327248,男,1
44940516,保密,0
389275644,男,0
109329848,男,0
436835849,保密,0
646714916,保密,0
1076534685,保密,0
443074611,男,1
693696945,保密,1
279774458,保密,0
298505997,女,0
351472147,男,1
11037988,保密,0
384628818,保密,0
476898421,男,0
446839509,男,0
451849056,男,1
78026231,男,1
11614480,女,0
589967,女,1
92217346,男,1
598577386,保密,0
392086967,保密,0
504004190,保密,1
384705735,保密,1
508167656,保密,0
199854225,女,0
75072922,女,1
1538160160,保密,0
478888483,保密,0
168240429,保密,0
288646534,保密,0
11195210,保密,1
456313215,男,1
675260204,男,0
635079631,男,0
32211274,保密,1
1768799027,保密,0
167492702,保密,0
27780150,保密,1
2067975546,保密,0
28077784,男,1
1982374136,男,0
34541392,男,1
1225282187,保密,1
627005672,女,1
152155419,男,1
662149290,女,0
179507662,保密,0
470055990,男,1
14628023,男,1
369006507,保密,1
24906912,保密,1
437471209,男,1
40639797,女,0
8788178,男,1
471456491,保密,1
514361238,保密,0
1995177081,女,0
438458363,保密,0
344728617,保密,0
485324706,保密,1
21034935,男,1
441354605,男,1
650757927,保密,0
446562873,保密,0
573871279,保密,1
1286759583,保密,0
22060020,男,1
480943373,男,1
397907874,男,0
546644160,保密,0
233618077,男,1
398266307,保密,1
351522916,男,0
357706854,保密,0
438746054,保密,0
502046926,保密,1
535139157,保密,0
439276799,保密,0
1842419843,保密,0
123325225,保密,1
5584205,男,1
21703854,保密,0
501561066,保密,0
4631194,男,1
10347243,保密,1
389268451,保密,1
2113224624,保密,0
404480306,保密,1
387001091,保密,0
1409788948,保密,0
28074316,男,1
435478911,保密,0
38507815,男,0
20859789,保密,1
46043280,女,0
22187794,男,1
76670074,保密,0
175677356,男,0
12878033,男,1
2376795,男,0
572099097,男,0
194605834,女,0
516449284,保密,0
5641625,保密,1
1811860142,女,0
370429864,保密,0
220680311,保密,1
323835774,男,0
452371449,保密,0
442163240,保密,1
600266017,男,0
356759471,女,0
548286115,男,0
422749378,保密,0
308086431,保密,1
26851805,保密,0
74552226,男,1
353457794,保密,0
2095022077,保密,0
3432122,男,1
146109281,保密,1
5859178,女,1
7900750,男,0
9018804,男,1
488525756,保密,0
503604644,男,0
32751670,女,1
441733206,男,0
350724453,保密,0
52139981,保密,1
50253834,男,0
44648693,男,0
14092850,男,1
1679889788,保密,0
3560981,保密,0
32383682,保密,1
350184592,保密,0
330071087,保密,0
646489040,保密,0
339886202,男,0
7170072,保密,1
482311110,保密,0
477243421,保密,0
89800754,保密,1
299911809,保密,0
15469141,保密,0
675638796,保密,0
91293351,男,0
37143843,保密,0
646869225,女,1
1064720279,保密,0
385414512,男,1
20060502,保密,1
1322883231,男,1
44629139,保密,1
631369976,保密,0
204761314,保密,0
353905214,男,0
13754269,女,1
207373900,保密,0
11088592,保密,0
10102264,女,0
39641525,保密,1
305304712,保密,1
351190351,保密,1
473847996,保密,0
34809932,保密,1
399455491,保密,1
392657259,男,0
21236953,女,1
75873649,保密,1
17749395,男,1
493411827,保密,0
1923058929,保密,0
6572791,保密,0
441451582,男,1
455453981,保密,0
4145822,男,1
548286115,男,0
350076491,保密,0
283697660,女,1
283697660,女,1
646871782,保密,1
438759616,男,1
389102327,女,0
506110305,女,0
13934334,保密,0
470632506,男,1
381947716,男,0
503604644,男,0
38334209,男,1
1652331983,保密,1
436153398,保密,0
33475622,男,1
103580739,女,1
627604238,女,0
650826187,保密,0
289411737,保密,0
178800204,保密,0
162754482,男,1
271248170,保密,1
1450287650,男,0
1527001072,保密,0
17726264,女,0
543310039,男,0
1494701185,女,0
13181649,男,1
287930589,女,0
418357884,保密,1
450871257,女,1
402935670,保密,0
313658375,男,0
3802588,男,1
342731767,保密,1
1163650425,男,0
1056168015,保密,0
1674308147,男,0
1178049676,保密,0
69860829,男,1
417374359,保密,0
404314752,女,1
487345065,保密,0
96847877,男,1
293949746,保密,1
151454422,保密,1
26218814,男,1
661769,男,1
313321052,男,0
297792363,男,0
229644345,保密,0
537737828,男,1
7232451,女,0
277975088,保密,0
1048799436,女,1
400587443,保密,1
1481224720,保密,0
476926801,男,1
11569470,男,1
392532075,保密,1
285898840,保密,0
440695168,男,1
285898840,保密,0
440695168,男,1
438148311,保密,1
361488635,男,1
89540413,保密,0
233637930,保密,0
398909015,男,1
700467338,保密,0
511433050,保密,0
455560877,保密,0
396995143,男,0
274323849,男,0
7153306,男,0
471194683,男,0
622591535,保密,0
7943857,保密,1
29553152,女,1
1731321092,保密,0
409178818,男,1
90069533,男,0
390473890,男,0
514981786,男,0
391134413,男,0
696536122,男,0
8827096,保密,1
525125749,保密,0
599341374,男,1
25295760,女,1
37005244,男,1
479830797,保密,0
452247470,女,0
2062843620,女,1
255849288,女,1
452752853,女,0
124686314,保密,0
28596407,男,1
107165226,男,1
401410110,保密,0
385512172,女,0
289534437,男,0
350882109,保密,1
1296516993,保密,0
179841117,保密,1
196681746,男,1
608837184,保密,0
290790024,女,0
195649788,男,1
1494540310,保密,0
1306242330,保密,0
38002416,男,1
1773549323,保密,0
388490357,男,1
452510,保密,1
1578568834,保密,0
501734616,男,0
347097868,保密,0
40048190,男,1
478827000,男,0
1024432508,保密,0
562628842,女,1
390799725,男,0
152108318,保密,1
25359575,男,1
1071533298,男,0
483593190,女,0
1793028,保密,1
471303883,保密,1
25853100,保密,1
652339342,男,0
396901394,保密,1
159155656,女,1
3187361,保密,1
7795331,保密,1
108128180,男,1
525197682,女,0
368221846,保密,0
352088458,女,1
341557035,男,1
219459220,男,1
27038990,保密,1
360000,男,1
82718253,女,1
8450169,保密,1
35216563,保密,0
280466255,保密,1
478441977,男,1
1726807301,保密,0
431787592,保密,0
62423399,女,1
45074849,女,1
280489335,男,1
37958483,男,1
470445535,保密,0
180571859,男,0
401522210,男,1
595501421,男,0
510820378,保密,0
314821879,男,1
1231181202,保密,0
473363896,男,0
473363896,男,0
1844756326,保密,0
445335141,保密,0
1995253163,保密,1
635079631,男,0
1537748703,女,0
211673961,保密,1
11506207,保密,0
345507694,保密,0
1728891595,保密,1
18425597,男,1
1879118910,男,0
357939600,男,1
496893345,保密,0
358775746,男,1
87348491,保密,1
548230600,保密,0
153934526,女,1
488051168,保密,1
1785773,保密,1
504252515,保密,0
12233813,男,1
376743154,男,0
544467066,保密,0
18197548,女,1
470631092,女,0
7998925,男,1
388223794,男,0
498483862,保密,1
429654148,保密,1
156910708,女,1
123174763,男,0
19346736,保密,1
693983051,男,0
1594543533,女,0
649731279,保密,0
500393078,保密,0
861946,保密,0
150514941,男,1
1243190115,保密,0
1243190115,保密,0
23556492,女,1
65627738,保密,1
40718040,保密,0
357053867,保密,1
27583526,保密,0
1081472517,保密,0
39456085,女,0
33593232,保密,0
1270578334,女,0
477919396,男,0
23934411,保密,1
1032820605,保密,0
2508413,女,0
31638610,女,1
442082330,男,0
399635406,男,0
71260175,保密,0
79747940,保密,1
358855589,女,0
259204354,保密,1
446342320,保密,1
23411636,女,1
403835662,男,1
456503346,保密,0
610463,男,1
424242200,保密,1
1126757215,男,0
358203400,保密,0
386251917,女,1
1809906630,保密,0
3934814,保密,1
429953929,保密,0
437931344,保密,0
290493234,女,1
277378783,保密,0
631435290,保密,1
11648303,保密,1
391561395,男,0
667062544,女,0
437473265,男,1
1418198932,男,0
472304822,女,0
22760721,女,0
383894028,保密,0
474099664,保密,0
15134489,女,1
23978850,男,1
101263966,男,1
513664769,保密,0
355326610,保密,0
163731819,男,1
361749063,保密,1
590843312,保密,0
43840154,男,1
401731924,保密,1
34265341,男,0
647192448,男,0
19426084,保密,1
9838033,女,0
19426084,保密,1
9838033,女,0
24671871,保密,1
508152378,男,1
169357092,男,1
470965695,男,1
281412889,保密,1
1397095541,保密,0
194203382,保密,0
15134489,女,1
388690,保密,1
249126092,男,1
426210406,男,0
248293316,保密,0
286269519,男,0
486025817,保密,1
1836961089,保密,0
175291135,男,1
27069833,男,1
96769803,保密,0
678282,保密,1
24234668,保密,1
399564491,男,1
15097254,保密,1
441662807,保密,0
627813557,保密,1
1161670634,保密,1
296920852,男,0
357987394,男,0
291060574,保密,1
484954621,女,0
3649269,保密,1
501360513,保密,0
324574235,男,1
210163170,保密,1
513781738,保密,1
384369241,男,0
431005186,保密,0
301160672,男,1
7958301,保密,1
8318990,女,0
2092297,保密,1
22318598,女,0
4378363,男,1
1907939612,女,1
11303992,男,1
347779558,女,1
1602788,男,1
339081596,男,1
33525520,保密,1
673232817,保密,0
499592078,女,1
3045401,男,0
84182900,男,1
558071996,保密,1
1286733881,女,0
4131796,男,1
1447266962,女,1
389427938,保密,1
267680428,男,1
336859016,保密,0
2529480,保密,1
387302129,保密,0
54265195,女,1
362470452,保密,1
353768894,男,1
292482260,保密,1
1193394513,保密,0
196603990,男,0
20060502,保密,1
56389615,保密,1
156842300,保密,0
110174133,男,1
285796659,男,0
19589033,女,0
37943976,女,0
2036302684,保密,0
301509416,保密,0
512950771,男,0
183934933,女,0
25359575,男,1
67961684,保密,0
100587395,保密,1
39411056,保密,1
500204937,男,1
233894527,保密,0
349385028,保密,1
5572257,保密,0
86379813,男,0
101984233,男,1
182682751,保密,0
45096535,保密,1
44327767,保密,0
22760721,女,0
37773133,保密,0
1936560458,男,0
471849662,女,0
1141144246,女,0
313999367,女,1
481472068,保密,1
333436245,保密,1
81933791,保密,1
479007358,保密,1
283992143,女,0
482043502,男,1
11948821,男,1
693957214,保密,0
344197793,保密,1
36822589,女,0
443153976,保密,1
45822956,保密,0
1684210053,女,0
1513711487,保密,0
2851007,女,0
28547096,男,1
2517920,保密,1
503282705,保密,1
3258812,保密,0
73391771,男,1
50035791,男,1
73391771,男,1
50035791,男,1
1143717064,女,0
114092202,男,1
516741109,男,1
30501194,男,1
11428721,保密,1
6450237,保密,1
1661253921,女,0
182826886,男,0
199519432,保密,1
1793425,保密,1
2084153592,保密,0
8827120,保密,1
8166922,保密,1
21872179,女,0
1756824708,保密,1
2138312469,保密,0
498657119,女,1
490160005,保密,1
382436780,保密,0
515469425,男,1
696536122,男,0
297220797,男,1
20195012,男,1
240912561,保密,0
362769082,保密,1
626976844,保密,0
363208,保密,1
433754753,保密,1
1487427753,保密,0
44879844,男,1
1353423,男,1
312813818,男,1
313143628,男,1
955481,女,1
501949806,男,0
630115595,男,0
149341495,保密,1
1039103070,男,1
455761784,保密,0
500878443,保密,0
15468880,保密,0
23080211,女,0
524651948,保密,0
1071533298,男,0
1911471679,保密,0
111925046,女,0
1907291065,保密,0
1594066,保密,1
356117041,男,0
439296786,男,1
409542473,男,1
316936606,男,0
2726705,男,1
1106771175,保密,1
501453059,保密,0
506797415,保密,0
503255172,男,0
1960660136,女,0
449979841,保密,0
1166786353,女,1
107630979,男,1
500270166,保密,0
424664617,保密,1
28642106,男,0
411174225,女,0
631369976,保密,0
520509456,保密,0
390008631,保密,1
57930,男,1
47708824,男,1
1558392327,保密,0
162629193,保密,0
88751161,女,0
33396885,男,1
443084057,男,1
182576667,女,1
644277812,男,0
481735565,保密,0
401429144,保密,1
17099774,男,1
348831144,男,0
35744850,保密,0
228964161,保密,1
397303918,男,1
339181127,男,0
176541613,保密,1
7072562,保密,0
283065544,保密,1
422714311,男,0
2140985832,男,0
1087012351,女,0
291617817,保密,0
352760563,保密,1
493189881,保密,0
397229375,保密,1
407652198,女,1
54738735,女,1
343475721,男,1
526265752,保密,0
439114770,男,1
38987368,保密,0
36962836,男,1
288708956,保密,1
211370512,女,0
1868044807,女,0
357736246,女,0
396769894,女,1
253806310,保密,0
542236406,女,0
351372039,保密,0
229522157,保密,1
396638596,男,0
436359130,保密,1
23457198,女,0
18515417,保密,1
251575253,保密,0
1492474355,保密,0
36404086,男,1
550326721,男,0
1505937387,保密,1
487399999,保密,1
473352886,男,0
417212031,保密,0
4629095,保密,0
1122604724,保密,0
359937366,男,0
4814338,男,1
28610064,男,1
259486090,男,0
516941250,男,1
402880181,保密,0
111845628,女,0
275622320,保密,1
353490303,女,0
430697324,男,0
627407779,保密,0
403353678,女,1
452380038,保密,0
22308330,保密,1
102625349,男,1
350755235,保密,1
1595648,男,1
19123348,男,1
525754939,保密,1
419738478,保密,1
266770371,女,1
354840964,女,0
1740947,保密,1
30098218,男,1
11316090,女,0
495052465,女,1
91059812,保密,1
652267634,女,0
44486037,保密,1
380526334,保密,0
334677836,保密,1
1817705935,保密,0
1623431894,保密,0
1817705935,保密,0
1623431894,保密,0
695034470,保密,1
2011941,女,1
1223898673,保密,1
1367835651,保密,0
1409170386,保密,0
667961852,男,0
495273178,保密,1
390678978,保密,1
392571706,保密,1
32872443,保密,0
1713020494,男,0
479062791,保密,0
27315637,保密,0
272513909,女,1
494352968,保密,0
16912752,保密,1
52673633,女,1
344476994,男,0
4363881,保密,0
32595094,男,1
432568768,女,1
86817896,男,0
1359812478,女,0
24853630,保密,1
8252972,男,1
107307766,保密,1
159182511,保密,0
13272636,男,1
400607036,保密,0
205301334,男,1
1410927635,女,0
365848625,男,0
31638610,女,1
288924396,保密,1
422528085,男,0
288601718,保密,0
258094568,保密,0
440117433,保密,0
76776029,女,0
6703394,女,1
449499976,男,1
35474542,保密,1
289992421,男,1
6935516,保密,1
403107413,保密,1
169275273,保密,1
15580371,保密,1
33012189,保密,1
674572373,保密,0
481580836,男,1
287559379,保密,1
4890398,保密,1
641870232,男,0
2569794,保密,1
18268663,保密,1
667598579,保密,0
95326755,女,0
458143207,女,0
377662922,保密,0
427725038,男,0
397792627,保密,1
19175748,保密,1
11992752,保密,1
348869471,男,1
2000554748,保密,1
173582733,保密,1
404332181,男,0
490103076,保密,0
13270235,男,1
500938206,保密,1
2144100997,保密,0
11781461,保密,0
165828358,女,0
471604539,男,0
273234320,男,1
1838748735,保密,0
443992144,保密,0
172440230,保密,1
443992144,保密,0
172440230,保密,1
11888210,保密,1
26060512,男,1
406084948,保密,0
504068770,保密,1
432028294,女,0
79954927,保密,1
514930638,女,0
661650446,男,0
5680132,保密,1
12643767,保密,1
82379380,女,1
89370711,保密,1
290010322,保密,0
425270821,保密,1
496854288,男,0
362028636,保密,0
6221798,保密,1
629234861,保密,0
176540807,保密,0
168763590,保密,0
10007203,保密,1
443635131,男,1
2707655,保密,1
325991445,保密,1
520672097,男,0
404903781,女,1
157707118,男,1
198510727,女,0
338476665,保密,1
404136845,男,0
661304065,保密,1
234059677,保密,0
304438779,保密,0
12865982,保密,0
431119244,保密,0
92318738,保密,1
697704901,保密,1
456841570,保密,1
205041,保密,0
515724052,男,0
1963331237,女,0
1648263236,保密,0
666810173,男,0
1467149012,男,0
73640220,女,0
610246342,保密,0
342031530,保密,0
53797293,保密,1
1522993331,保密,0
452429971,保密,1
594414740,保密,0
1042855598,男,0
361186645,保密,0
487062873,男,0
59442106,女,1
12142374,保密,0
485888408,男,0
364752390,男,0
25583563,男,1
1437252574,保密,0
185836443,保密,0
21848295,男,1
291087139,男,1
323713040,保密,1
494024233,保密,0
564949691,男,0
288652446,保密,1
249466731,男,1
372277072,女,1
89486068,男,0
191284029,保密,0
411569554,男,0
54215995,保密,1
381851346,保密,0
2750449,女,0
531645615,女,0
47363868,保密,1
544636505,男,1
531645615,女,0
47363868,保密,1
544636505,男,1
1356905618,女,0
26443280,男,1
346611190,保密,0
470850951,男,0
399421025,男,1
351092852,男,0
693177848,男,0
48571387,女,1
480977089,保密,0
501010488,女,1
15307089,保密,1
404314752,女,1
397000392,女,0
342028927,保密,0
1702500118,保密,0
690638542,男,0
509420347,保密,1
2129114269,保密,0
418327136,保密,0
494657841,女,0
151200057,女,1
396145809,保密,1
1030008993,保密,0
1790480583,保密,0
39473015,保密,1
398701043,男,0
415390090,男,1
565188430,男,0
689561067,保密,0
1256095788,男,0
1761572778,女,0
1583612033,男,0
472167437,女,0
57405815,男,1
487115162,保密,1
455495349,男,1
1968435257,保密,0
1900862815,保密,0
521798024,男,0
486943107,保密,0
44937984,保密,1
701909487,男,0
1131015225,保密,0
2826975,保密,0
313776320,男,0
258937101,男,1
17879445,保密,1
631119804,保密,1
353780051,保密,1
173016364,男,1
1599973678,女,0
1775167079,男,1
352919435,男,0
93316673,保密,1
241267860,男,0
524441882,保密,0
1962548362,保密,0
352966734,男,0
21227320,保密,1
564949691,男,0
495368577,女,1
21488091,保密,1
652223369,男,0
385035309,保密,0
105949698,女,0
25285981,保密,1
435354855,保密,0
7661425,保密,1
2116081418,女,0
5750895,男,1
403864,男,1
27465014,男,1
508478093,男,0
493687271,保密,1
661693975,女,0
26105494,女,0
1199950676,保密,1
26105494,女,0
1199950676,保密,1
479522801,保密,0
453495889,保密,0
470637854,保密,1
34434902,男,0
1704200014,男,0
1012904098,保密,1
344228015,男,1
25345857,男,1
107150277,男,0
399906111,保密,0
501466927,保密,1
3033873,男,1
116119510,保密,1
37780599,保密,1
65453056,保密,1
164852963,男,1
305665859,保密,1
351623068,男,1
27038990,保密,1
649898118,保密,0
538167389,保密,0
379873449,保密,0
1018311752,女,0
690009513,保密,0
1306242330,保密,0
422749378,保密,0
1665071297,男,0
634648,男,1
524819655,女,0
507484100,男,1
29626311,保密,1
1497319171,保密,1
398889146,保密,1
1156419163,保密,0
195607386,男,0
543840677,保密,1
699643053,保密,0
1353431601,男,1
376743154,男,0
4852243,男,1
12342937,保密,1
87831551,保密,0
486943107,保密,0
1161670634,保密,1
24342500,保密,1
28211387,男,0
343682395,男,1
513612912,保密,0
332914483,男,0
22760721,女,0
384472597,男,1
1291582437,保密,0
7536929,男,1
404598399,保密,0
37403025,男,0
1497319171,保密,1
1768257245,保密,1
357987394,男,0
357987394,男,0
1060899445,男,0
538167389,保密,0
295286992,保密,1
355562911,男,1
509678670,保密,0
87659475,男,0
1883358246,保密,0
352448960,保密,0
1478754792,男,0
485888408,男,0
112355441,保密,0
1497319171,保密,1
302409227,男,0
1502584730,男,0
402548383,保密,0
454941603,男,0
254469829,保密,0
341345864,保密,1
632057042,男,0
600352739,保密,0
647966259,保密,0
487073789,保密,1
408456282,女,0
2030454818,男,0
474821868,保密,0
471383934,男,0
1617318995,保密,0
639977296,保密,1
700180542,男,0
506411772,保密,1
1923514670,男,1
504109959,保密,0
